ID,Sex_ Female,Race_ White,Employment class_ ?,Employment class_ Federal-gov,Employment class_ Local-gov,Employment class_ Private,Employment class_ Self-emp-inc,Employment class_ Self-emp-not-inc,Employment class_ State-gov,Employment class_ Without-pay,Occupation_ ?,Occupation_ Adm-clerical,Occupation_ Armed-Forces,Occupation_ Craft-repair,Occupation_ Exec-managerial,Occupation_ Farming-fishing,Occupation_ Handlers-cleaners,Occupation_ Machine-op-inspct,Occupation_ Other-service,Occupation_ Priv-house-serv,Occupation_ Prof-specialty,Occupation_ Protective-serv,Occupation_ Sales,Occupation_ Tech-support,Occupation_ Transport-moving,Married,Age_normalize,Education_years_n,Fnlwgt_normalize,Work_hours_per_week_n,Capital_n,US_born
21068,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.410958904109589,0.5333333333333333,0.16467108514786238,0.3979591836734694,-0.12844462026120232,1
22981,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1506849315068493,0.6,0.08918164282380077,0.3979591836734694,0.5651899173146268,1
5388,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1643835616438356,0.5333333333333333,0.09862468766303303,0.3979591836734694,-0.12844462026120232,1
17380,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2054794520547945,0.8,0.06711383481149949,0.3979591836734694,-0.12844462026120232,0
44565,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2191780821917808,0.6,0.14813867761333369,0.3979591836734694,-0.12844462026120232,1
38521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1917808219178082,0.8,0.1270842486064966,0.3979591836734694,-0.12844462026120232,1
19978,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1780821917808219,0.8,0.09481057277794558,0.3469387755102041,14.129060029902279,1
248,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6438356164383562,0.5333333333333333,0.051185507564732696,0.3979591836734694,-0.12844462026120232,1
7510,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3835616438356164,0.5333333333333333,0.0831888917872539,0.3979591836734694,-0.12844462026120232,1
39001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.589041095890411,0.6666666666666666,0.1471313050880035,0.3673469387755102,-0.12844462026120232,1
40680,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1917808219178082,0.8,0.11152317471649414,0.9795918367346939,-0.12844462026120232,1
26724,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0410958904109589,0.6,0.1469142137345891,0.3979591836734694,-0.12844462026120232,1
14390,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6164383561643836,0.8666666666666667,0.08067560888547187,0.3979591836734694,-0.12844462026120232,1
12926,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4657534246575342,0.26666666666666666,0.1551224978719899,0.5,-0.12844462026120232,1
6267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.273972602739726,0.5333333333333333,0.1658629424201653,0.5,0.3654402796694599,1
3174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.273972602739726,0.8,0.24554919822070898,0.5,-0.12844462026120232,1
1862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4657534246575342,0.5333333333333333,0.1343186248935995,0.3979591836734694,-0.12844462026120232,1
851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.273972602739726,0.7333333333333333,0.45157489909113374,0.3979591836734694,-0.12844462026120232,1
31602,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.547945205479452,0.06666666666666667,0.20138869820697988,0.3469387755102041,-0.12844462026120232,0
19741,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3424657534246575,0.5333333333333333,0.044139906367555395,0.4387755102040816,-0.12844462026120232,1
46949,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2876712328767123,0.6,0.039183702188418136,0.3979591836734694,-0.12844462026120232,1
46934,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4657534246575342,0.6,0.2657721587632829,0.3979591836734694,-0.12844462026120232,1
26514,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0.6,0.257084214283753,0.3979591836734694,-0.12844462026120232,1
17213,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1917808219178082,0.6,0.011319640846810732,0.19387755102040816,-0.12844462026120232,1
8431,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1917808219178082,0.6,0.39939231582415774,0.3979591836734694,-0.12844462026120232,1
40995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2602739726027397,0.5333333333333333,0.0752955188225926,0.3979591836734694,-0.12844462026120232,1
35992,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4657534246575342,0.6666666666666666,0.14114799280595294,0.3979591836734694,-0.12844462026120232,1
20244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3972602739726027,0.8,0.0011326505395535297,0.4489795918367347,-0.12844462026120232,1
14123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0821917808219178,0.26666666666666666,0.07413970043109366,0.3979591836734694,-0.12844462026120232,1
34125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0684931506849315,0.5333333333333333,0.14196830637853866,0.3979591836734694,-0.12844462026120232,1
3684,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3287671232876712,0.8,0.1236545484499849,0.29591836734693877,-0.12844462026120232,0
22114,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0410958904109589,0.6,0.07841288201213652,0.29591836734693877,-0.12844462026120232,1
40175,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6438356164383562,0.0,0.1038460350366567,0.3979591836734694,-0.12844462026120232,1
13666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3835616438356164,0.13333333333333333,0.06657239353084929,0.3979591836734694,-0.12844462026120232,1
9507,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3287671232876712,0.8,0.16067849199593617,0.3979591836734694,-0.12844462026120232,0
2625,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1643835616438356,0.5333333333333333,0.05990691671929487,0.3979591836734694,-0.12844462026120232,1
5168,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3013698630136986,0.7333333333333333,0.18557535215134957,0.41836734693877553,-0.12844462026120232,1
42014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.8666666666666667,0.08906494549548313,0.4489795918367347,-0.12844462026120232,1
46109,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.136986301369863,0.6,0.06688730470358879,0.3979591836734694,-0.12844462026120232,1
35567,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1506849315068493,0.2,0.1570480037892309,0.5510204081632653,-0.12844462026120232,1
14465,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5068493150684932,0.6,0.07311345039677092,0.3979591836734694,-0.12844462026120232,1
30288,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2465753424657534,0.8,0.09157222191713117,0.5,-0.12844462026120232,1
16809,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6438356164383562,0.8,0.21547732639556275,0.3979591836734694,-0.12844462026120232,1
4063,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.273972602739726,0.5333333333333333,0.14447729893736785,0.3979591836734694,0.6098163531339966,1
1703,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1232876712328767,0.5333333333333333,0.23259836898322303,0.3979591836734694,-0.12844462026120232,1
26133,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.3333333333333333,0.0167821054943848,0.5,-0.12844462026120232,1
37350,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3287671232876712,0.6,0.3477443092891073,0.4489795918367347,-0.12844462026120232,1
39826,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3424657534246575,0.5333333333333333,0.21940728054037728,0.4489795918367347,-0.12844462026120232,1
43294,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3150684931506849,0.6,0.15364232955325516,0.3979591836734694,-0.12844462026120232,1
47046,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1095890410958904,0.5333333333333333,0.23233579999450837,0.3469387755102041,-0.12844462026120232,1
672,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3561643835616438,0.06666666666666667,0.1450796630879486,0.3979591836734694,-0.12844462026120232,1
9016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.136986301369863,0.5333333333333333,0.14848276311815262,0.3979591836734694,0.1815166304458588,1
46458,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0.5333333333333333,0.0294952497322826,0.3979591836734694,-0.12844462026120232,1
38577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3835616438356164,0.6,0.073199257255828,0.3979591836734694,-0.12844462026120232,1
8864,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.6,0.30588772344106097,0.14285714285714285,-0.12844462026120232,1
35922,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6301369863013698,0.2,0.012247212993217826,0.3979591836734694,-0.12844462026120232,1
13137,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1232876712328767,0.8666666666666667,0.13332498146571845,0.3979591836734694,-0.12844462026120232,1
39294,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2602739726027397,0.6,0.00802980587056207,0.5,-0.12844462026120232,1
12662,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.273972602739726,0.6,0.29707707515307946,0.3979591836734694,-0.12844462026120232,0
33473,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0684931506849315,0.5333333333333333,0.10086853702737582,0.29591836734693877,-0.12844462026120232,1
12489,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6164383561643836,0.8,0.059070299843488286,0.3979591836734694,-0.12844462026120232,1
8462,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0684931506849315,0.5333333333333333,0.15792666602597547,0.5,-0.12844462026120232,1
2098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3150684931506849,0.8666666666666667,0.1933297180043384,0.47959183673469385,-0.39962507051181423,1
22837,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3424657534246575,0.7333333333333333,0.02243763557483731,0.5,-0.12844462026120232,1
14878,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5068493150684932,0.4666666666666667,0.2686003528378044,0.3979591836734694,-0.12844462026120232,1
25684,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2465753424657534,0.8,0.03699905955682473,0.3979591836734694,-0.12844462026120232,1
18545,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2191780821917808,0.5333333333333333,0.14915634696175073,0.6020408163265306,-0.12844462026120232,1
47490,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3835616438356164,0.8,0.12460271424256569,0.3979591836734694,-0.12844462026120232,1
36943,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0410958904109589,0.5333333333333333,0.01230212938301436,0.3979591836734694,-0.12844462026120232,1
9394,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5342465753424658,0.26666666666666666,0.06263986518026304,0.3979591836734694,-0.12844462026120232,1
40321,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3972602739726027,0.06666666666666667,0.262042992668662,0.3979591836734694,-0.12844462026120232,0
3841,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0684931506849315,0.6,0.15846810730662567,0.23469387755102042,-0.12844462026120232,1
4567,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2876712328767123,0.6,0.09337416595732996,0.6020408163265306,-0.12844462026120232,1
5836,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7534246575342466,0.4,0.008336136357395866,0.23469387755102042,-0.12844462026120232,1
41959,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3698630136986301,0.6,0.08764140970372608,0.5,-0.12844462026120232,1
24117,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1506849315068493,0.8,0.11685435486971087,0.5510204081632653,-0.12844462026120232,1
29017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.589041095890411,0.8,0.2255450451687306,0.4489795918367347,-0.4103183059317911,1
7295,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904109589,0.4,0.19797444328509844,0.07142857142857142,-0.12844462026120232,1
31749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2876712328767123,0.8666666666666667,0.11614301600812763,0.3979591836734694,-0.12844462026120232,0
45055,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0547945205479452,0.5333333333333333,0.2595245613553365,0.3979591836734694,-0.04375419573498599,1
46641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.8,0.15083644526208848,0.4489795918367347,0.9120784743386744,1
21879,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3424657534246575,0.6,0.08795546280787502,0.3979591836734694,-0.12844462026120232,0
21950,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876712328767123,0.6,0.028644045690436312,0.3979591836734694,-0.12844462026120232,1
22391,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4520547945205479,0.6666666666666666,0.009882375957604547,0.5,-0.12844462026120232,1
38822,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0547945205479452,0.6,0.08492476454597875,0.19387755102040816,-0.12844462026120232,1
41594,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.273972602739726,0.5333333333333333,0.14289416238776462,0.19387755102040816,-0.12844462026120232,1
26471,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5616438356164384,0.6,0.23180722974271672,0.4489795918367347,0.9676832985225539,1
551,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0410958904109589,0.6,0.13287106318130645,0.3979591836734694,-0.12844462026120232,1
36074,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4657534246575342,0.8,0.15212440621653534,0.5,1.8796024151381763,1
20841,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2876712328767123,0.6666666666666666,0.010840838573272194,0.3979591836734694,-0.12844462026120232,1
22466,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.547945205479452,0.2,0.22029109118866524,0.3979591836734694,-0.12844462026120232,0
41827,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.410958904109589,0.5333333333333333,0.1311300420110382,0.7551020408163265,-0.12844462026120232,1
11966,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3835616438356164,0.6,0.14950729701529422,0.4489795918367347,-0.12844462026120232,1
12138,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2465753424657534,0.6,0.09211795354073424,0.3979591836734694,0.45098616302927436,1
2423,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5342465753424658,0.6,0.0941181114253549,0.3979591836734694,-0.12844462026120232,1
42795,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1643835616438356,0.4,0.04959207419204262,0.41836734693877553,-0.5211002248827508,1
9707,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095890410958904,0.5333333333333333,0.18203324500947307,0.3979591836734694,-0.12844462026120232,1
16996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5342465753424658,0.5333333333333333,0.08033752986078695,0.5510204081632653,-0.12844462026120232,1
12505,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3972602739726027,0.8,0.2651449106235756,0.41836734693877553,-0.39962507051181423,0
14532,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0273972602739726,0.6,0.1546840248222082,0.24489795918367346,-0.12844462026120232,1
43087,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2054794520547945,0.8,0.21797258985694282,0.3979591836734694,-0.12844462026120232,1
25334,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1232876712328767,0.26666666666666666,0.31096748949724046,0.4489795918367347,-0.12844462026120232,1
13712,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1095890410958904,0.3333333333333333,0.146846426315934,0.3469387755102041,-0.12844462026120232,1
7861,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2876712328767123,0.26666666666666666,0.09631562508580686,0.23469387755102042,-0.12844462026120232,0
26280,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3013698630136986,1.0,0.22959770312199676,0.4489795918367347,-0.12844462026120232,1
38290,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.6,0.0016646530657074604,0.29591836734693877,-0.12844462026120232,1
19802,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2328767123287671,0.5333333333333333,0.21168809549960185,0.3979591836734694,-0.12844462026120232,1
571,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5068493150684932,0.5333333333333333,0.09076563744199456,0.3979591836734694,-0.12844462026120232,1
42960,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.547945205479452,1.0,0.0002625689887146819,0.5,-0.12844462026120232,1
19703,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0.5333333333333333,0.33618526730552734,0.3979591836734694,2.1286835121875027,1
3842,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4520547945205479,0.8666666666666667,0.1518601210906395,0.6020408163265306,-0.12844462026120232,0
12525,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3150684931506849,0.8666666666666667,0.03918885059996156,0.7040816326530612,-0.12844462026120232,1
11403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4246575342465753,0.6,0.010339726516378813,0.3979591836734694,0.6098163531339966,1
21791,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3698630136986301,0.7333333333333333,0.13046246464757408,0.4489795918367347,-0.12844462026120232,1
45272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0410958904109589,0.5333333333333333,0.15770356819242703,0.3979591836734694,-0.12844462026120232,1
24469,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3698630136986301,0.4,0.2601466610835004,0.29591836734693877,-0.12844462026120232,1
46453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3561643835616438,0.6666666666666666,0.11660465690985475,0.3979591836734694,-0.12844462026120232,1
14853,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1095890410958904,0.6,0.2986868118289904,0.3979591836734694,-0.12844462026120232,1
3352,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1780821917808219,0.8666666666666667,0.11776991405584997,0.4489795918367347,-0.12844462026120232,1
22571,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1232876712328767,0.6,0.17446679617781927,0.3979591836734694,-0.12844462026120232,1
39873,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3150684931506849,0.3333333333333333,0.2860783519591422,0.3979591836734694,-0.12844462026120232,1
28890,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2054794520547945,0.5333333333333333,0.17938009692742798,0.29591836734693877,-0.12844462026120232,1
11867,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2054794520547945,0.8,0.14015863972102474,0.4489795918367347,-0.39748642342781887,1
9760,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3013698630136986,0.5333333333333333,0.1499818089458799,0.7040816326530612,-0.12844462026120232,1
1965,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3013698630136986,0.8,0.6243066805788188,0.5510204081632653,-0.12844462026120232,1
43844,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2465753424657534,0.7333333333333333,0.023008251187566928,0.5,-0.12844462026120232,1
2794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5616438356164384,0.5333333333333333,0.14567258848403306,0.19387755102040816,-0.12844462026120232,1
47622,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0821917808219178,0.8,0.14696054943847991,0.19387755102040816,-0.12844462026120232,1
19611,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3287671232876712,0.6,0.09425540239984623,0.3979591836734694,-0.12844462026120232,1
44489,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1095890410958904,0.6666666666666666,0.013151617287679508,0.35714285714285715,-0.12844462026120232,0
42542,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3013698630136986,0.8666666666666667,0.09880917241000577,0.23469387755102042,-0.4103183059317911,1
15602,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3287671232876712,0.8,0.18603527691589555,0.3979591836734694,2.0136242990685522,1
46242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4246575342465753,0.2,0.3616690463768912,0.3979591836734694,-0.12844462026120232,1
43769,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4931506849315068,0.3333333333333333,0.23904246409841018,0.3979591836734694,-0.12844462026120232,1
30426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2054794520547945,0.06666666666666667,0.3190153148082045,0.5,-0.12844462026120232,0
19041,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5205479452054794,0.8666666666666667,0.401745139899503,0.3979591836734694,-0.12844462026120232,1
